Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
2017-09-17,1.59,281832.66,17182.07,213664.48,1190.12,49795.99,18883.66,30805.66,106.67,conventional,2017,NorthernNewEngland
2017-09-03,1.54,263532.84,63349.98,96363.44,5765.75,98053.67,91379.99,2160.35,4513.33,conventional,2017,RaleighGreensboro
2015-05-03,1.05,662034.34,,458178.77,13261.84,41485.92,41281.75,0.0,204.17,conventional,2015,Sacramento
2017-08-27,1.73,150638.77,,41060.13,32.22,106294.09,83337.67,22956.42,0.0,organic,2017,GreatLakes
2017-01-08,0.86,222849.42,17783.95,112339.02,3127.01,89599.44,41838.55,47759.42,,conventional,2017,Indianapolis
2017-02-12,1.66,9082.88,1014.35,7049.67,0.0,1018.86,856.72,162.14,0.0,organic,2017,SanDiego
2016-07-10,0.93,3293224.51,1217453.35,678995.34,81637.45,1315138.37,1201242.48,85231.86,,conventional,2016,LosAngeles
2017-10-15,2.09,69241.11,6708.76,14018.78,100.55,48413.02,48265.51,147.51,0.0,organic,2017,NewYork
2015-02-15,1.29,10569.83,,586.72,0.0,1170.0,1170.0,0.0,,organic,2015,Houston
2017-03-05,0.85,128940.32,,31330.88,54.48,75400.56,43180.15,32199.31,,,2017,Spokane
2016-08-14,1.1,31622.99,10822.39,30.59,0.0,20770.01,20700.01,70.0,,organic,2016,Houston
2015-05-31,1.91,8889.38,4.82,1045.37,0.0,7839.19,7839.19,0.0,,organic,2015,NorthernNewEngland
2015-05-31,1.34,2103.36,,1031.77,0.0,1062.94,370.98,691.96,0.0,organic,2015,Louisville
2017-11-12,1.69,2717.83,,944.43,0.0,1772.1,1111.38,660.72,,organic,2017,Louisville
2017-10-15,1.7,269123.79,12497.35,23859.81,117.29,232649.34,232373.13,276.21,,organic,2017,Northeast
2016-02-21,1.79,9168.4,715.85,2560.31,6.19,5886.05,1527.14,4358.91,,organic,2016,Philadelphia
2016-12-18,1.61,5227.98,373.13,2227.6,179.75,2447.5,2381.39,66.11,0.0,organic,2016,RichmondNorfolk
2015-11-22,1.46,10812.09,,271.59,0.0,4350.81,4350.81,0.0,0.0,organic,2015,DallasFtWorth
2015-11-22,1.79,4163.25,,2164.98,531.25,1325.78,1302.93,22.85,0.0,organic,2015,RaleighGreensboro
2015-05-24,1.51,5360.41,463.76,3593.0,0.0,1303.65,746.25,557.4,0.0,,2015,Columbus
2016-07-17,1.2,11566.22,713.11,4467.58,0.0,6385.53,730.17,5655.36,0.0,organic,2016,Columbus
2016-09-25,1.54,61352.25,3272.01,38679.78,24.0,19376.46,19358.68,17.78,,conventional,2016,Syracuse
2017-11-19,1.45,331472.0,107079.0,174514.0,696.0,49184.0,43875.0,822.0,,conventional,2017,Sacramento
2017-11-12,1.73,81645.24,1041.38,16284.96,53.27,64265.63,59724.74,4540.89,,organic,2017,Southeast
2015-02-22,1.14,405013.16,137425.32,216791.05,11561.59,39235.2,39235.2,0.0,,conventional,2015,Sacramento
2016-12-11,1.11,117572.64,,6951.6,146.25,71684.48,57071.3,14613.18,,conventional,2016,StLouis
2017-08-13,1.67,68140.75,,26112.53,100.27,25631.31,16335.62,9284.42,,conventional,2017,Spokane
2016-12-04,1.89,116895.28,24442.77,50935.56,10.75,41506.2,38051.1,3455.1,,organic,2016,California
2017-05-21,1.5,227842.05,56077.9,87872.71,7712.06,76179.38,71310.74,4868.64,0.0,conventional,2017,Charlotte
2015-02-22,1.51,673446.69,272594.88,230342.87,4883.55,165625.39,133314.63,32310.76,0.0,organic,2015,TotalUS
2016-04-03,1.1,156883.18,2410.14,97646.19,3234.16,53592.69,47054.51,6427.73,,conventional,2016,GrandRapids
2016-09-11,1.22,43084.05,,5901.42,0.0,32362.23,6677.17,25685.06,,organic,2016,Portland
2016-02-21,0.94,182025.3,101831.21,25448.04,9518.87,45227.18,33528.15,11699.03,,conventional,2016,Nashville
2015-04-19,1.43,389414.29,16585.73,242740.8,1309.62,128778.14,110321.07,18457.07,,conventional,2015,Philadelphia
2015-03-22,0.85,752576.08,489678.55,157679.62,14084.25,91133.66,89232.98,1900.68,,conventional,2015,WestTexNewMexico
2016-05-29,1.21,235009.02,,92110.53,41274.31,51876.53,45120.69,6510.84,245.0,conventional,2016,Charlotte
2015-03-22,1.4,119902.96,3090.55,45420.06,48.2,71344.15,71288.59,55.56,,conventional,2015,BuffaloRochester
2015-12-13,1.43,624300.31,91837.92,222314.6,11645.54,298502.25,149767.8,148734.45,0.0,organic,2015,TotalUS
2016-05-15,0.88,295706.69,1673.41,211337.24,6471.52,76224.52,67998.45,7823.6,402.47,conventional,2016,GrandRapids
2018-03-18,1.7,189434.04,44234.93,80052.02,53.56,65093.53,64851.08,242.45,,organic,2018,NewYork
2015-06-07,1.32,1731061.12,24734.98,1347902.88,2235.54,356187.72,296939.83,59171.88,76.01,conventional,2015,NewYork
2015-08-02,1.57,1238.66,574.11,45.73,0.0,618.82,257.53,361.29,,organic,2015,Pittsburgh
2017-03-19,1.32,231348.89,130993.69,32649.16,284.06,67421.98,51297.4,9849.58,,conventional,2017,NewOrleansMobile
2017-01-22,1.32,39780.18,654.95,10318.19,9.24,28797.8,557.91,28239.89,,organic,2017,Seattle
2015-11-22,1.12,572019.8,40867.8,386137.78,23343.49,121670.73,119007.61,2663.12,,conventional,2015,BaltimoreWashington
2015-02-08,1.03,363935.24,4606.01,308443.03,33.62,50852.58,50014.8,837.78,0.0,conventional,2015,NorthernNewEngland
2015-08-09,1.14,1605913.77,789751.38,498857.3,21090.12,296214.97,281135.85,13951.38,,conventional,2015,Plains
2015-06-07,0.97,433152.31,,35164.49,467.96,101726.86,65864.81,35862.05,,conventional,2015,Tampa
2016-08-28,1.49,418742.8,21609.9,200120.82,13529.45,183482.63,171925.6,10097.85,,conventional,2016,Philadelphia
2015-06-28,1.92,1206.53,63.3,873.23,0.0,270.0,270.0,0.0,0.0,organic,2015,GrandRapids
2016-07-10,1.29,84386.24,3503.31,49140.9,13.99,31728.04,28754.71,3.33,2970.0,conventional,2016,Syracuse
2018-02-18,0.77,1421970.53,780856.19,250380.23,5033.93,385700.18,268220.8,102051.19,,conventional,2018,DallasFtWorth
2018-01-07,1.46,9885.05,205.23,1460.83,0.0,8204.03,5889.7,2314.33,,organic,2018,Indianapolis
2017-09-17,1.58,664501.74,55766.21,443692.78,4745.57,160297.18,158757.44,1466.41,73.33,conventional,2017,BaltimoreWashington
2016-01-17,0.87,731385.02,91788.6,249094.94,16915.12,373586.36,366756.26,6677.6,,conventional,2016,Portland
2016-08-07,1.13,287114.43,153070.5,52769.71,333.85,80940.37,62537.13,9693.8,,conventional,2016,NewOrleansMobile
2017-05-07,1.31,137484.97,12550.12,38336.01,0.0,86598.84,86014.32,584.52,,organic,2017,LosAngeles
2018-03-18,1.52,179316.2,,48249.33,720.63,126416.1,109789.25,16626.85,,organic,2018,Midsouth
2015-05-03,1.03,95550.51,2031.68,66286.54,2641.74,24590.55,8761.52,15348.83,480.2,conventional,2015,Louisville
2015-03-29,1.45,59406.24,9134.72,45312.41,3.14,4955.97,3.06,4952.91,,organic,2015,Portland
2017-06-18,1.72,13816.79,235.14,5136.73,132.12,8312.8,6835.95,1476.85,0.0,organic,2017,SouthCarolina
2016-02-21,0.89,263057.19,142078.71,31665.87,322.0,88990.61,71315.06,17675.55,0.0,conventional,2016,NewOrleansMobile
2017-06-04,1.75,14124.57,512.91,4770.64,0.0,8841.02,920.66,7920.36,,organic,2017,Detroit
2016-06-26,0.92,16159.03,2096.1,5307.76,0.0,8755.17,1075.61,7679.56,,organic,2016,Atlanta
2017-12-24,1.34,379421.96,17276.7,226538.0,472.94,135134.32,116972.59,18161.73,,conventional,2017,Philadelphia
2018-01-14,1.6,9939.69,3653.04,4484.42,0.0,1802.23,1802.23,0.0,0.0,organic,2018,Sacramento
2015-04-05,1.54,4893.26,235.1,2349.78,523.63,1784.75,1330.0,454.75,0.0,organic,2015,RichmondNorfolk
2015-01-11,1.84,3762.18,,1590.15,0.0,263.33,263.33,0.0,,organic,2015,StLouis
2017-10-22,1.48,468703.71,,168488.4,10445.22,174131.65,134104.55,39747.32,279.78,conventional,2017,Seattle
2016-08-28,1.45,143049.62,2477.85,68530.49,10744.95,61296.33,54347.32,4939.34,,conventional,2016,GrandRapids
2015-11-29,0.96,121236.54,85341.93,7840.61,266.31,27787.69,7638.25,20149.44,0.0,conventional,2015,Jacksonville
2017-11-19,1.75,2506.38,0.0,252.98,0.0,2253.4,2250.07,3.33,,organic,2017,Albany
2017-05-28,2.55,10273.69,315.52,5326.02,364.99,4267.16,2844.43,1422.73,0.0,organic,2017,RaleighGreensboro
2015-05-17,1.06,32027686.15,14615941.59,11003341.22,963549.53,5444853.81,4747544.74,660983.55,,conventional,2015,TotalUS
2018-03-04,0.88,935934.1,454269.43,164856.57,9907.85,306900.25,164965.35,138399.68,3535.22,conventional,2018,WestTexNewMexico
2016-12-18,0.95,4922621.54,1575318.71,1774200.38,90983.73,1482118.72,1313839.11,135367.97,32911.64,conventional,2016,California
2016-06-12,1.15,3443333.94,,1519607.27,285261.84,1044685.79,858070.55,135926.11,,conventional,2016,GreatLakes
2016-07-03,1.69,3136.55,403.35,1599.9,0.0,1133.3,7.51,1125.79,,organic,2016,Spokane
2015-06-07,2.0,3641.0,,1199.74,0.0,2373.48,2373.48,0.0,0.0,,2015,Boston
2017-09-03,1.8,295896.59,189267.58,26200.67,653.97,79774.37,58009.37,19778.33,,conventional,2017,Orlando
2017-02-05,0.83,888094.87,442152.5,167181.75,412.85,278347.77,180392.3,97837.41,,conventional,2017,Atlanta
2015-12-20,1.89,1163.03,30.24,172.14,0.0,960.65,960.65,0.0,,organic,2015,Albany
2015-11-22,0.99,216767.98,123208.85,42099.26,8114.19,43345.68,34239.23,9106.45,0.0,conventional,2015,SouthCarolina
2015-05-03,1.04,978376.13,64798.64,690167.81,129694.01,93715.67,89297.42,4414.64,3.61,conventional,2015,Chicago
2016-10-16,1.67,33832.86,,5664.25,1040.32,21832.88,16796.31,5036.57,,organic,2016,Plains
2016-11-06,1.43,446970.37,58648.4,130208.79,528.77,257584.41,256977.65,241.61,,conventional,2016,Seattle
2016-11-13,1.85,10276.83,180.62,3018.43,418.35,6659.43,5476.23,1183.2,,organic,2016,RaleighGreensboro
2017-11-19,1.13,701022.0,132242.0,196662.0,15425.0,356693.0,97734.0,258959.0,0.0,conventional,2017,Denver
2017-06-18,1.16,152802.24,,47417.92,97.56,74741.05,69630.36,2860.69,,conventional,2017,Roanoke
2015-02-08,1.02,145648.4,,38763.75,134.25,28554.64,25981.67,2572.97,0.0,conventional,2015,Roanoke
2016-11-13,1.56,397601.1,5233.97,314434.8,3726.92,74205.41,74205.41,0.0,0.0,conventional,2016,Boston
2017-03-26,2.01,8724.0,276.46,5908.44,559.41,1979.69,1581.58,398.11,0.0,organic,2017,Charlotte
2015-11-01,0.97,162559.72,110439.42,11892.01,995.43,39232.86,14379.48,24853.38,,conventional,2015,Jacksonville
2016-11-06,1.26,4245702.35,1493574.72,867974.26,119469.87,1764683.5,1168746.58,593225.94,,conventional,2016,West
2015-04-05,1.06,196168.6,,135093.59,2508.15,51050.29,36567.48,14361.02,,conventional,2015,CincinnatiDayton
2016-08-21,1.44,58497.96,2904.27,37191.51,19.23,18382.95,17427.95,0.0,,conventional,2016,Syracuse
2015-06-21,0.96,669409.29,445033.36,90433.46,5433.8,128508.67,74032.13,54476.54,,conventional,2015,MiamiFtLauderdale
2018-01-14,1.93,16205.22,1527.63,2981.04,727.01,10969.54,10919.54,50.0,,organic,2018,WestTexNewMexico
2015-10-04,1.02,678935.84,101712.18,364774.25,27621.71,184827.7,41345.58,143474.53,,conventional,2015,Denver
2016-08-14,0.98,278711.99,76071.17,5041.32,0.0,197599.5,189805.15,7794.35,,organic,2016,SouthCentral
2016-11-20,1.1,4944373.81,,913021.63,105452.1,1920546.84,1357080.6,562175.85,,conventional,2016,West
2018-02-11,1.68,20349.55,1481.13,2510.65,13.13,16344.64,16333.54,11.1,,organic,2018,Philadelphia
2017-07-09,1.25,309542.11,92214.73,91091.46,5985.39,120250.53,113413.21,1835.65,5001.67,conventional,2017,RaleighGreensboro
2018-01-07,1.22,23120.43,1649.74,3006.89,0.0,18452.29,16829.87,1622.42,0.0,,2018,Detroit
2015-03-22,0.96,515764.64,235106.15,221942.26,14165.05,44551.18,38487.7,6063.48,,conventional,2015,SanDiego
2016-09-11,2.2,7662.66,2324.12,3252.22,0.0,2086.32,613.88,1472.44,0.0,organic,2016,LasVegas
2016-12-18,1.11,21071.85,5025.9,286.6,0.0,15759.35,15746.18,13.17,,organic,2016,DallasFtWorth
2017-07-30,1.85,14874.38,,6566.23,0.0,7882.3,2278.78,5603.52,0.0,organic,2017,CincinnatiDayton
2017-04-09,2.22,69388.43,8494.69,34731.6,166.09,25996.05,25956.87,39.18,,organic,2017,NewYork
2017-05-14,2.11,1569.19,0.0,1013.74,0.0,555.45,555.45,0.0,,,2017,GrandRapids
2017-02-12,0.91,4584245.6,,806769.91,5419.77,1327439.92,800309.01,522265.71,,conventional,2017,Southeast
2015-06-07,0.99,4003121.77,,294519.59,26236.45,819542.15,551432.71,268100.73,,conventional,2015,Southeast
2017-05-28,0.87,1315258.8,627786.36,268181.39,5549.79,413741.26,187986.63,225754.63,,conventional,2017,Houston
2018-03-04,1.74,137419.7,2687.59,54299.89,29572.84,50859.38,33939.14,7138.74,,conventional,2018,GrandRapids
2018-03-25,0.95,306280.52,,10713.8,334.61,169443.57,136737.44,30406.07,,conventional,2018,Nashville
2017-08-06,1.29,288674.63,84938.56,97693.5,5724.63,100317.94,95244.27,3590.34,1483.33,conventional,2017,RaleighGreensboro
2015-03-22,1.0,366680.0,218785.98,48984.19,15237.87,83671.96,71610.52,12061.44,,conventional,2015,SouthCarolina
2016-11-13,1.59,118566.57,1340.96,62841.77,2934.42,51449.42,50551.78,892.44,5.2,conventional,2016,GrandRapids
2015-09-06,1.19,225494.59,,128772.37,465.01,58803.58,57426.04,1344.61,,conventional,2015,HarrisburgScranton
2015-08-09,0.79,981975.08,621184.17,228961.24,7040.81,124788.86,79670.22,45118.64,0.0,conventional,2015,PhoenixTucson
2016-07-03,1.38,844337.61,63050.59,501970.38,50114.65,229201.99,214851.77,2969.08,,conventional,2016,BaltimoreWashington
2015-04-05,1.69,194132.3,69519.19,82145.27,78.72,42389.12,8993.07,33396.05,,organic,2015,West
2016-12-25,1.36,4173.63,,349.44,0.0,2333.84,1183.98,1149.86,,organic,2016,StLouis
2017-07-02,1.59,20486.25,2454.99,3470.63,0.0,14560.63,10390.44,4170.19,,organic,2017,WestTexNewMexico
2017-06-11,2.04,2719.24,21.33,248.87,0.0,2449.04,2449.04,0.0,0.0,,2017,Albany
2017-06-04,1.06,121602.81,,48994.64,305.84,70111.13,16752.03,53317.46,,conventional,2017,Louisville
2016-01-03,0.95,184669.77,,109973.31,25839.4,42882.96,15993.65,19313.43,7575.88,conventional,2016,Indianapolis
2016-03-13,1.08,3691.76,0.0,1890.63,0.0,1801.13,200.0,1601.13,,organic,2016,Louisville
2015-06-14,1.01,171353.59,,33535.09,20023.58,34656.36,27204.22,6030.43,1421.71,conventional,2015,Columbus
2015-05-17,1.75,2470.94,1550.76,186.61,248.41,485.16,485.16,0.0,,organic,2015,Jacksonville
2017-10-01,1.83,7771.43,271.56,1683.7,0.0,5816.17,4753.12,1063.05,,organic,2017,Roanoke
2016-05-08,0.95,1103888.28,75492.89,804251.93,16818.7,207324.76,204118.09,2691.39,515.28,conventional,2016,BaltimoreWashington
2017-11-19,1.86,21054.36,1267.18,3948.46,3.35,15835.37,1427.56,14258.78,149.03,organic,2017,Portland
2018-03-25,1.31,503277.65,43421.1,252219.75,248.04,207388.76,187566.62,17687.7,,conventional,2018,Philadelphia
2017-02-05,1.23,18884.1,5981.39,5129.05,0.0,7773.66,7773.66,0.0,0.0,organic,2017,PhoenixTucson
2017-05-28,1.88,2367.07,367.18,0.0,0.0,1999.89,1694.74,305.15,,organic,2017,NewOrleansMobile
2016-02-21,1.16,142681.62,3581.34,93603.59,4067.71,41428.98,36166.24,5150.74,,conventional,2016,GrandRapids
2017-02-12,0.99,153045.63,,12420.08,163.12,79611.96,79283.25,98.15,,conventional,2017,StLouis
2016-11-13,1.86,11446.65,3176.7,3129.58,0.0,5140.37,4928.5,211.87,,organic,2016,PhoenixTucson
2015-10-18,1.71,518034.86,108697.64,224038.49,5199.73,180099.0,101575.52,78523.48,,organic,2015,TotalUS
2015-01-04,1.6,1012.61,23.59,772.85,0.0,216.17,210.0,6.17,,,2015,GrandRapids
2017-02-12,1.95,17727.36,13.45,1111.3,13.52,16589.09,15419.88,1169.21,,organic,2017,Boston
2015-01-11,1.63,6715.18,428.55,1809.47,4.83,4472.33,4465.66,6.67,,organic,2015,Philadelphia
2015-07-05,0.99,4295280.16,2713600.49,592279.23,97111.62,892288.82,621425.86,270807.26,,conventional,2015,Southeast
2018-02-11,1.69,233976.66,10690.15,28304.93,798.88,194182.7,175554.11,18628.59,,organic,2018,Northeast
2015-08-02,1.17,9952.84,9679.37,116.8,0.0,156.67,146.67,10.0,0.0,organic,2015,Houston
2015-06-07,1.37,49534.9,34890.42,5388.51,0.0,9255.97,8464.03,791.94,,organic,2015,SouthCentral
2016-12-11,2.67,16323.32,5669.42,7627.83,0.0,3026.07,3026.07,0.0,0.0,,2016,SanFrancisco
2016-01-17,1.09,4891516.5,102211.78,3491028.64,77510.23,1220765.85,1153104.63,67661.22,,,2016,Northeast
2016-06-26,1.48,5570.89,544.91,256.53,0.0,4769.45,4769.45,0.0,,organic,2016,Pittsburgh
2016-10-09,1.87,18612.87,691.87,10306.33,575.87,7038.8,7004.96,33.84,0.0,organic,2016,BaltimoreWashington
2015-05-31,1.26,250040.49,,19641.65,73.35,55906.05,38303.2,17602.85,0.0,conventional,2015,Orlando
2017-06-04,1.26,361513.16,,57322.69,35156.7,191149.97,174009.46,12147.98,,conventional,2017,Detroit
2016-03-27,1.24,30425.9,8689.45,2179.12,25.57,19531.76,659.66,18872.1,,organic,2016,Denver
2016-12-18,0.9,437170.79,106000.4,161104.63,14145.04,155920.72,115858.84,38951.6,,conventional,2016,SanDiego
2017-03-19,1.25,135636.51,11812.81,38905.35,19.1,84899.25,69061.91,15837.34,0.0,organic,2017,LosAngeles
2015-09-20,1.77,515240.82,126318.13,244950.88,4880.83,139090.98,91117.47,47973.51,0.0,organic,2015,TotalUS
2017-09-10,2.69,5157.52,101.21,1107.34,0.0,3948.97,101.11,3847.86,,organic,2017,StLouis
2017-08-06,1.63,21766.05,6944.17,440.45,0.0,14381.43,14378.1,3.33,0.0,organic,2017,DallasFtWorth
2016-08-14,1.14,83933.43,24615.83,16234.66,2321.26,40761.68,40759.3,0.0,,conventional,2016,Spokane
2016-07-24,1.07,191727.48,87692.81,31317.01,255.64,72462.02,59470.62,12991.4,,conventional,2016,Nashville
2015-01-25,1.66,5758.68,2421.36,3050.67,0.0,286.65,273.33,13.32,,organic,2015,LasVegas
2017-09-03,2.15,8230.33,2654.23,3298.64,0.0,2277.46,2277.46,0.0,0.0,organic,2017,Sacramento
2015-11-01,1.01,147459.62,5224.61,84968.04,16933.14,40333.83,20800.04,16206.13,3327.66,conventional,2015,Indianapolis
2017-11-12,1.89,2438.21,,547.37,2.42,1821.82,1792.22,29.6,,organic,2017,Jacksonville
2016-06-19,0.98,573831.3,182110.33,160231.9,28933.99,202555.08,183995.42,17443.27,1116.39,conventional,2016,SanDiego
2017-08-13,1.52,112607.87,26288.07,4083.7,0.0,82236.1,81577.02,659.08,,organic,2017,SouthCentral
2015-10-11,2.27,2819.11,97.26,2144.44,0.0,577.41,386.42,190.99,,organic,2015,HartfordSpringfield
2017-04-02,0.92,52873.83,,55.35,0.0,39771.11,39629.89,141.22,,organic,2017,Houston
2016-06-19,1.75,16906.19,,10027.84,405.82,5449.48,4620.99,828.49,,organic,2016,BaltimoreWashington
2017-02-26,1.08,3848715.52,,1692494.9,368973.25,1221964.62,756489.66,369884.9,95590.06,conventional,2017,GreatLakes
2016-05-15,1.76,3079.43,2042.3,140.46,0.0,896.67,896.67,0.0,0.0,organic,2016,Jacksonville
2018-01-28,1.19,6393.58,30.09,128.49,0.0,6235.0,5670.94,564.06,0.0,organic,2018,Syracuse
2015-03-29,1.22,241495.12,3980.5,184277.87,217.08,53019.67,50509.85,2509.82,,conventional,2015,HartfordSpringfield
2017-03-12,1.48,165974.96,,85677.37,28.0,78812.28,56757.21,22055.07,,conventional,2017,BuffaloRochester
2016-10-23,2.58,75897.66,,53304.49,6.17,13447.88,13409.33,38.55,,organic,2016,California
2018-01-21,1.42,951648.11,,473797.46,154585.97,212505.15,79124.15,133370.44,,conventional,2018,Chicago
2016-02-21,1.4,2774.54,726.48,2.58,0.0,2045.48,2042.15,3.33,,organic,2016,MiamiFtLauderdale
2017-05-07,1.19,442825.93,85438.01,70952.57,396.53,286038.82,84763.47,201275.35,0.0,organic,2017,West
2018-02-11,1.47,275248.53,,61713.53,243.0,188559.45,88497.05,99810.8,251.6,organic,2018,West
2016-12-18,1.15,174209.1,64259.62,54299.21,2892.26,52758.01,51586.6,1171.41,,conventional,2016,RichmondNorfolk
2015-07-05,1.72,27947.09,10367.86,6913.73,931.33,9734.17,6809.6,2924.57,,organic,2015,Southeast
2017-06-11,1.17,522813.2,177782.46,134393.24,19857.93,190779.57,187655.1,160.56,,conventional,2017,SanDiego
2015-02-15,1.65,1269.74,12.86,123.93,0.0,1132.95,1132.95,0.0,0.0,organic,2015,BuffaloRochester
2015-12-27,1.72,7422.47,5038.15,906.49,0.0,1477.83,1324.33,153.5,,organic,2015,PhoenixTucson
2016-02-14,0.87,567176.93,98599.11,169228.62,15639.48,283709.72,283183.03,392.08,,conventional,2016,Portland
2015-01-18,1.93,1118.47,8.02,178.78,0.0,931.67,931.67,0.0,0.0,organic,2015,Albany
2015-07-05,1.17,12717.2,11733.69,353.51,0.0,630.0,630.0,0.0,,organic,2015,Houston
2018-03-25,1.7,190257.38,29644.09,70982.1,0.0,89631.19,89424.11,207.08,,organic,2018,California
2017-06-04,1.33,3649478.04,559144.79,1336833.13,287895.63,1465604.49,858903.25,564981.58,,conventional,2017,GreatLakes
2015-11-08,0.95,202831.97,,76222.46,12315.03,30658.71,29783.15,875.56,,conventional,2015,RichmondNorfolk
2016-10-30,1.86,112134.82,3718.89,73774.98,0.0,34640.95,19270.51,15370.44,,organic,2016,GreatLakes
2015-06-21,0.9,338638.8,128876.23,126683.91,4219.33,78859.33,58695.06,20164.27,,conventional,2015,LasVegas
2015-04-12,0.79,1096074.97,,353794.42,3936.53,107051.39,97144.19,9907.2,,conventional,2015,Houston
2015-01-25,1.84,1648.84,1091.95,26.89,0.0,530.0,530.0,0.0,,organic,2015,MiamiFtLauderdale
2017-02-05,1.35,3381.82,326.31,6.26,0.0,3049.25,1874.51,1174.74,,organic,2017,NewOrleansMobile
2017-02-26,0.9,6549.33,107.56,1165.45,0.0,5276.32,972.23,4304.09,0.0,organic,2017,Indianapolis
2015-06-21,1.93,1235.29,47.51,954.58,0.0,233.2,230.0,3.2,,organic,2015,GrandRapids
2015-11-08,0.75,983909.85,427828.16,411365.91,20404.29,124311.49,56573.89,67737.6,,conventional,2015,Houston
2015-11-15,1.89,1208.54,,238.16,0.0,949.67,949.67,0.0,,organic,2015,Albany
2015-11-01,1.16,326067.03,4471.3,271817.93,288.44,49489.36,44831.2,4658.16,,conventional,2015,HartfordSpringfield
2017-06-11,1.27,3714237.95,596035.19,1338515.62,248948.07,1530739.07,867501.26,619111.8,,conventional,2017,GreatLakes
2017-11-05,2.05,20213.21,10983.96,8063.69,0.0,1165.56,1161.12,4.44,,organic,2017,SanFrancisco
2016-05-08,1.28,16109.87,292.56,8066.75,0.0,7750.56,1453.52,6297.04,,organic,2016,Detroit
2017-12-10,1.05,137960.99,38481.95,36370.51,73.18,63035.35,57738.32,5284.43,,conventional,2017,Roanoke
2017-05-21,2.16,4934.21,7.22,843.74,0.0,4083.25,1050.0,3033.25,,organic,2017,BuffaloRochester
2016-07-10,1.12,191786.29,15126.45,96588.25,9530.83,70540.76,39858.04,25082.88,,conventional,2016,Indianapolis
2015-03-01,1.37,14618.92,11419.13,1565.66,0.0,1634.13,1626.67,7.46,,organic,2015,PhoenixTucson
2015-01-25,1.16,233277.19,61158.75,59374.75,36067.46,76676.23,63206.25,13469.98,0.0,conventional,2015,RaleighGreensboro
